ИНН, additionaldata,ID компании,Наименование полное,Наименование краткое,Реестр МСП,Вид предпринимательства,Категория субъекта,objecttype,registration_number,patent_type,patent_name,classification,publication URL
7802671454, additionaldata,24805515.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМА""","ООО ""ОПТИМА""",,,,,110342,Промышленный образец,ПЕЧЕНЬЕ,01-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=110342
7802671454, additionaldata,24805515.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМА""","ООО ""ОПТИМА""",,,,,110341,Промышленный образец,ПЕЧЕНЬЕ,01-01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=110341
7841076385, additionaldata,,,,,,,,,,,,
2506013583, additionaldata,,,,,,,,,,,,
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,191027,Полезная модель,Светодиодный светильник для растений с системой регулируемых креплений,A01G   9/20;F21V  21/10;F21V  21/14,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=191027
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,191025,Полезная модель,Светодиодный светильник для растений,H05B  33/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=191025
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,184183,Полезная модель,Модуль светодиодного светильника,F21S  13/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=184183
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,2729007,Изобретение,Преобразователь тяговый тепловоза с силовой установкой,H02M   3/145;B60L2210/20;H02M   5/297;B60L2210/10;B60L  50/10;B60L  50/60;H02M   9/00;B60L2200/26,
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,2669899,Изобретение,Система защиты силовой цепи электровоза,H02H   3/00;B60L   3/04;B61C   3/00;B60L2200/26,
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,2743827,Изобретение,Силовой преобразовательный модуль,,
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,2675726,Изобретение,Конвертор напряжения,B60L   1/00;G05F   1/10;H02M   3/28,
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,2679751,Изобретение,Устройство ввода команд,G05G   1/04;H01H  19/60;B61C  17/12,
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,2679745,Изобретение,Устройство ввода команд,G05G   1/04;H01H  19/60;B61C  17/12,
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,2732816,Изобретение,Преобразователь тяговый локомотива,H02M   5/40;B60L2210/20;B60L2200/26;B60L2210/40;B60L   1/00;B60L  50/15;B60L  50/14;H02M   9/00;B60L   1/003,
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,2744068,Изобретение,Система электропитания тепловоза,,
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,2695780,Изобретение,Система защиты от аварийных режимов тяговых электродвигателей постоянного тока,H02H   3/087;H02H   7/08,
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,2701103,Изобретение,Беспроводной контроллер датчиков,G06F  19/00;G08C  17/02;G06F  17/00,
2465186591, additionaldata,24805549.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРИЗОНТ""","ООО ""ГОРИЗОНТ""",,,,,2717966,Изобретение,Статический преобразователь напряжения,H02M   3/337,
6686107796, additionaldata,,,,,,,,,,,,
5405018710, additionaldata,,,,,,,,,,,,
731801398344, additionaldata,,,,,,,,,,,,
7735168757, additionaldata,,,,,,,,,,,,
5405019746, additionaldata,,,,,,,,,,,,
7720441435, additionaldata,,,,,,,,,,,,
5050138606, additionaldata,24805665.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАДУГА""","ООО ""РАДУГА""",,,,,210057,Полезная модель,Шип распорный,,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=210057
5050138606, additionaldata,24805665.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАДУГА""","ООО ""РАДУГА""",,,,,2748797,Изобретение,Способ модификации полипропилена,,
7813617314, additionaldata,,,,,,,,,,,,
7727393678, additionaldata,,,,,,,,,,,,
278940416, additionaldata,,,,,,,,,,,,
7751137516, additionaldata,,,,,,,,,,,,
7708334420, additionaldata,,,,,,,,,,,,
4212034785, additionaldata,,,,,,,,,,,,
7203460013, additionaldata,,,,,,,,,,,,
2540247359, additionaldata,,,,,,,,,,,,
6155079734, additionaldata,,,,,,,,,,,,
7017449238, additionaldata,,,,,,,,,,,,
7801647579, additionaldata,,,,,,,,,,,,
2411028951, additionaldata,,,,,,,,,,,,
8610009129, additionaldata,,,,,,,,,,,,
7751144954, additionaldata,,,,,,,,,,,,
60604206813, additionaldata,,,,,,,,,,,,
603023054, additionaldata,,,,,,,,,,,,
6319223972, additionaldata,,,,,,,,,,,,
6455071077, additionaldata,,,,,,,,,,,,
7455031894, additionaldata,,,,,,,,,,,,
277925863, additionaldata,,,,,,,,,,,,
7814742741, additionaldata,24805933.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФИТ""","ООО ""ПРОФИТ""",,,,,2790713,Изобретение,Способ получения чугуна из железорудного шлама,C21B  11/10,
2130205595, additionaldata,,,,,,,,,,,,
7814738791, additionaldata,,,,,,,,,,,,
4826136595, additionaldata,,,,,,,,,,,,
7203438120, additionaldata,,,,,,,,,,,,
7714433588, additionaldata,,,,,,,,,,,,
3123441160, additionaldata,,,,,,,,,,,,
5024184476, additionaldata,,,,,,,,,,,,
3662261458, additionaldata,,,,,,,,,,,,
2536311989, additionaldata,,,,,,,,,,,,
1001336206, additionaldata,,,,,,,,,,,,
762101706788, additionaldata,,,,,,,,,,,,
5322015480, additionaldata,,,,,,,,,,,,
7704460046, additionaldata,,,,,,,,,,,,
3810074817, additionaldata,,,,,,,,,,,,
5257183820, additionaldata,,,,,,,,,,,,
5030094164, additionaldata,,,,,,,,,,,,
7743239264, additionaldata,,,,,,,,,,,,
9729195210, additionaldata,,,,,,,,,,,,
730500015148, additionaldata,,,,,,,,,,,,
7713461279, additionaldata,,,,,,,,,,,,
4205106005, additionaldata,,,,,,,,,,,,
6312189680, additionaldata,,,,,,,,,,,,
2309168838, additionaldata,,,,,,,,,,,,
5503178381, additionaldata,,,,,,,,,,,,
4704103070, additionaldata,,,,,,,,,,,,
273918294, additionaldata,,,,,,,,,,,,
7703465080, additionaldata,,,,,,,,,,,,
7707420997, additionaldata,,,,,,,,,,,,
730500243747, additionaldata,,,,,,,,,,,,
3528282366, additionaldata,,,,,,,,,,,,
2301097751, additionaldata,,,,,,,,,,,,
1215226017, additionaldata,,,,,,,,,,,,
6658518681, additionaldata,,,,,,,,,,,,
3123441699, additionaldata,,,,,,,,,,,,
510011987, additionaldata,24806308.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""","ООО ""АРСЕНАЛ""",,,,,180536,Полезная модель,АВТОМАТИЗИРОВАННЫЙ КОМПЛЕКС ВИДЕОРЕГИСТРАЦИИ ДЛЯ ПАТРУЛЬНО-ПОСТОВЫХ МАШИН,G07C   5/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=180536
510011987, additionaldata,24806308.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""","ООО ""АРСЕНАЛ""",,,,,215291,Полезная модель,Мобильное устройство для надзора за дорожным движением,G08G   1/01;B60S   1/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=215291
510011987, additionaldata,24806308.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""","ООО ""АРСЕНАЛ""",,,,,186890,Полезная модель,БЕЗРАДАРНЫЙ АВТОМАТИЗИРОВАННЫЙ КОМПЛЕКС РЕГИСТРАЦИИ ТРАНСПОРТНЫХ СРЕДСТВ,G08G   1/052;G08G   1/054,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=186890
510011987, additionaldata,24806308.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""","ООО ""АРСЕНАЛ""",,,,,206630,Полезная модель,Светосигнальная установка кругового обзора для мониторинга дорожной обстановки,,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=206630
510011987, additionaldata,24806308.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""","ООО ""АРСЕНАЛ""",,,,,203194,Полезная модель,Патрон для стрельбы из действующих моделей огнестрельного оружия,F42B   8/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=203194
510011987, additionaldata,24806308.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""","ООО ""АРСЕНАЛ""",,,,,193979,Полезная модель,Радарная установка для патрульного транспортного средства,G08G   1/052;G01S  13/00;G07C   5/00;G08G   1/054;G08G   1/01,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=193979
510011987, additionaldata,24806308.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""","ООО ""АРСЕНАЛ""",,,,,2713615,Изобретение,"СИСТЕМА ДЕТЕКТИРОВАНИЯ, ПОИСКА, РАСПОЗНАВАНИЯ И ФИКСАЦИИ ЛИЦА",G06T   7/20;G06K   9/82,
510011987, additionaldata,24806308.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""","ООО ""АРСЕНАЛ""",,,,,2741412,Изобретение,Система распознавания лиц для сравнения с базами данных с помощью мобильных терминалов,G06K   9/80;G06K   9/00221;G06K   9/00268;G06K   9/82,
510011987, additionaldata,24806308.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""","ООО ""АРСЕНАЛ""",,,,,2778165,Изобретение,Система для выявления нарушений правил дорожного движения,G08G   1/054;G08G   1/052;G08G   1/01;G08G   1/017;G07C   5/00,
510011987, additionaldata,24806308.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""","ООО ""АРСЕНАЛ""",,,,,206629,Полезная модель,Светосигнальная установка мониторинга дорожной обстановки для патрульного транспортного средства,B60Q   9/00;G08G   1/052;G01S  13/91,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=206629
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,181224,Полезная модель,ГИБКОЕ ЗАПОРНО-ПЛОМБИРОВОЧНОЕ УСТРОЙСТВО,E05B  39/02;F16G  11/04,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=181224
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,202334,Полезная модель,Силовой фильтр электромагнитной совместимости,,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=202334
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,202857,Полезная модель,ГИБКОЕ ЗАПОРНО-ПЛОМБИРОВОЧНОЕ УСТРОЙСТВО,F16G  11/04;G09F   3/03;E05B  39/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=202857
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,66456,Полезная модель,ГИБКОЕ ЗАПОРНО-ПЛОМБИРОВОЧНОЕ УСТРОЙСТВО &quot;ЛАВР 2000М&quot;,F16G  11/04,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=66456
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,206089,Полезная модель,ГИБКОЕ ЗАПОРНО-ПЛОМБИРОВОЧНОЕ УСТРОЙСТВО,E05B  39/00;E05B  39/02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=206089
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,119808,Промышленный образец,КОРПУС УСТРОЙСТВА ДЛЯ ДИСТАНЦИОННОГО УПРАВЛЕНИЯ,14-03,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=119808
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,120514,Промышленный образец,ДЖОЙСТИК ЭЛЕКТРОННЫЙ ОДНООСЕВОЙ,12-16,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=120514
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,2653526,Изобретение,ГИБКОЕ ЗАПОРНО-ПЛОМБИРОВОЧНОЕ УСТРОЙСТВО,G09F   3/03;F16G  11/04;E05B  39/02,
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,121459,Промышленный образец,ДЖОЙСТИК ЭЛЕКТРОННЫЙ ОДНООСЕВОЙ,12-16,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=121459
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,2801738,Изобретение,Система управления машиной блочно-модульного построения,,
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,2776590,Изобретение,Джойстик одноосевой пропорциональный,,
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,121934,Промышленный образец,ДЖОЙСТИК ЭЛЕКТРОННЫЙ ОДНООСЕВОЙ,12-16,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=121934
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,121128,Промышленный образец,АККУМУЛЯТОР,13-02,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUDE&DocNumber=121128
5038130897, additionaldata,24806349.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР""","ООО ""МИР""",,,,,207387,Полезная модель,Интеллектуальное устройство гарантированного электропитания на основе возобновляемых источников энергии,H02J   3/38;H02J   3/385;G05F   1/67,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=207387
8603235141, additionaldata,,,,,,,,,,,,
9715317789, additionaldata,,,,,,,,,,,,
6229089352, additionaldata,24806533.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРТ""","ООО ""ФОРТ""",,,,,178621,Полезная модель,ПОВОРОТНЫЙ ДИСКОВЫЙ ЗАТВОР,F16K   1/22,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=178621
6229089352, additionaldata,24806533.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРТ""","ООО ""ФОРТ""",,,,,2754398,Изобретение,Способ получения четырехвалентной вакцины для профилактики гриппа,A61P  31/16;A61K  39/145;C12N   7/04,
7839097050, additionaldata,,,,,,,,,,,,
7804625527, additionaldata,,,,,,,,,,,,
7811682928, additionaldata,,,,,,,,,,,,
4029058145, additionaldata,,,,,,,,,,,,
7804613112, additionaldata,,,,,,,,,,,,
7813618741, additionaldata,,,,,,,,,,,,
7203441821, additionaldata,,,,,,,,,,,,
9721068516, additionaldata,,,,,,,,,,,,
6452135558, additionaldata,,,,,,,,,,,,
268082952, additionaldata,,,,,,,,,,,,
3128136339, additionaldata,,,,,,,,,,,,
1624016395, additionaldata,24806483.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭВЕРЕСТ""","ООО ""ЭВЕРЕСТ""",,,,,184177,Полезная модель,УЗЕЛ ВТУЛКИ СООСНОЙ СИСТЕМЫ НЕСУЩИХ ВИНТОВ ВЕРТОЛЕТА,B64C  27/54;B64D  43/00,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=184177
1624016395, additionaldata,24806483.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭВЕРЕСТ""","ООО ""ЭВЕРЕСТ""",,,,,199766,Полезная модель,ПЛАТА РАСШИРЕНИЯ PCIe ДЛЯ НЕПРЕРЫВНОГО ИСПОЛНЕНИЯ (ИНФЕРЕНСА) НЕЙРОННЫХ СЕТЕЙ,G06F  13/00;G06F  15/80,http://www1.fips.ru/fips_servl/fips_servlet?DB=RUPM&DocNumber=199766
1624016395, additionaldata,24806483.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭВЕРЕСТ""","ООО ""ЭВЕРЕСТ""",,,,,2776945,Изобретение,Бортовой программно-аппаратный комплекс,G06F   1/16;G07C   7/00;G06F   1/206;G01S  19/35,
1624016395, additionaldata,24806483.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭВЕРЕСТ""","ООО ""ЭВЕРЕСТ""",,,,,2779846,Изобретение,СПОСОБ ЗАЩИТЫ НЕЙРОННЫХ СЕТЕЙ И ПРОГРАММНО-АППАРАТНЫЙ КОМПЛЕКС ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ,G06F  21/60;G06F  21/62;G06N   3/02;G06F  21/602;G06F  21/6209,
